ID	QUALITY
SRR1383456.32932	20
SRR1383456.32933	15
SRR1383456.32931	36
SRR1383456.32935	24
SRR1383456.32936	4
SRR1383456.32937	21
SRR1383456.32938	22
SRR1383456.32939	26
SRR1383456.32940	34
SRR1383456.32941	16
SRR1383456.32942	30
SRR1383456.32943	10
SRR1383456.32944	10
SRR1383456.32945	10
SRR1383456.32946	21
SRR1383456.32947	13
SRR1383456.32951	36
SRR1383456.32950	23
SRR1383456.32949	18
SRR1383456.32948	27
SRR1383456.32952	19
SRR1383456.32953	16
SRR1383456.32954	37
SRR1383456.32955	29
SRR1383456.32956	25
SRR1383456.32957	10
SRR1383456.32958	26
SRR1383456.32959	4
SRR1383456.32960	35
SRR1383456.32962	19
SRR1383456.32961	30
SRR1383456.32963	34
SRR1383456.32964	7
SRR1383456.32965	19
SRR1383456.32966	30
SRR1383456.32967	17
SRR1383456.32968	10
SRR1383456.32970	18
SRR1383456.32969	22
SRR1383456.32971	30
SRR1383456.32972	22
SRR1383456.32973	9
SRR1383456.32974	9
SRR1383456.32975	25
SRR1383456.32976	18
SRR1383456.32978	22
SRR1383456.32977	22
SRR1383456.32979	17
SRR1383456.32980	8
SRR1383456.32983	34
SRR1383456.32981	8
SRR1383456.32984	22
SRR1383456.32982	7
SRR1383456.32985	18
SRR1383456.32986	17
SRR1383456.32988	18
SRR1383456.32987	21
SRR1383456.32989	19
SRR1383456.32990	13
SRR1383456.32991	17
SRR1383456.32993	26
SRR1383456.32995	22
SRR1383456.32994	10
SRR1383456.32996	25
SRR1383456.32992	21
SRR1383456.32998	23
SRR1383456.32999	18
SRR1383456.33000	24
SRR1383456.32997	9
SRR1383456.33001	4
SRR1383456.33004	19
SRR1383456.33003	4
SRR1383456.33002	17
SRR1383456.33006	26
SRR1383456.33005	11
SRR1383456.33007	28
SRR1383456.33008	21
SRR1383456.33009	10
SRR1383456.33011	14
SRR1383456.33010	6
SRR1383456.33013	34
SRR1383456.33014	28
SRR1383456.33012	24
SRR1383456.33015	9
SRR1383456.33016	6
SRR1383456.33018	18
SRR1383456.33017	25
SRR1383456.33019	17
SRR1383456.33020	21
SRR1383456.33021	20
SRR1383456.33022	5
SRR1383456.33023	10
SRR1383456.33024	8
SRR1383456.33025	5
SRR1383456.33026	3
SRR1383456.33027	5
SRR1383456.33031	12
SRR1383456.33029	19
SRR1383456.33030	13
SRR1383456.33033	19
SRR1383456.33032	4
SRR1383456.33034	26
SRR1383456.33028	18
SRR1383456.33035	15
SRR1383456.33036	14
SRR1383456.33037	23
SRR1383456.33038	25
SRR1383456.33040	22
SRR1383456.33039	28
SRR1383456.33041	27
SRR1383456.33042	3
SRR1383456.33043	4
SRR1383456.33044	11
SRR1383456.33045	16
SRR1383456.33046	4
SRR1383456.33047	5
SRR1383456.33048	15
SRR1383456.33049	28
SRR1383456.33052	10
SRR1383456.33050	19
SRR1383456.33054	9
SRR1383456.33053	12
SRR1383456.33051	3
SRR1383456.33055	21
SRR1383456.33057	36
SRR1383456.33056	6
SRR1383456.33058	31
SRR1383456.33059	22
SRR1383456.33060	22
SRR1383456.33061	20
SRR1383456.33064	15
SRR1383456.33063	3
SRR1383456.33062	25
SRR1383456.33065	26
SRR1383456.33068	9
SRR1383456.33067	21
SRR1383456.33066	27
SRR1383456.33069	14
SRR1383456.33070	23
SRR1383456.33071	9
SRR1383456.33072	12
SRR1383456.33073	28
SRR1383456.33074	24
SRR1383456.33075	12
SRR1383456.33076	27
SRR1383456.33077	12
SRR1383456.33078	20
SRR1383456.33079	8
SRR1383456.33080	28
SRR1383456.33081	11
SRR1383456.33082	10
SRR1383456.33083	18
SRR1383456.33084	18
SRR1383456.33085	19
SRR1383456.33086	14
SRR1383456.33087	9
SRR1383456.33088	19
SRR1383456.33089	18
SRR1383456.33090	6
SRR1383456.33091	11
SRR1383456.33092	7
SRR1383456.33093	22
SRR1383456.33094	15
SRR1383456.33096	5
SRR1383456.33095	21
SRR1383456.33097	26
SRR1383456.33098	12
SRR1383456.33099	21
SRR1383456.33100	23
SRR1383456.33101	4
SRR1383456.33102	13
SRR1383456.33103	13
SRR1383456.33104	19
SRR1383456.33105	21
SRR1383456.33106	31
SRR1383456.33107	16
SRR1383456.33111	6
SRR1383456.33109	28
SRR1383456.33110	20
SRR1383456.33108	16
SRR1383456.33112	25
SRR1383456.33113	25
SRR1383456.33114	5
SRR1383456.33116	18
SRR1383456.33118	8
SRR1383456.33117	36
SRR1383456.33115	22
SRR1383456.33119	35
SRR1383456.33120	20
SRR1383456.33121	23
SRR1383456.33125	21
SRR1383456.33123	20
SRR1383456.33124	18
SRR1383456.33122	22
SRR1383456.33126	4
SRR1383456.33128	11
SRR1383456.33127	29
SRR1383456.33129	7
SRR1383456.33130	25
SRR1383456.33131	36
SRR1383456.33132	27
SRR1383456.33133	32
SRR1383456.33134	3
SRR1383456.33135	18
SRR1383456.33139	18
SRR1383456.33137	4
SRR1383456.33138	5
SRR1383456.33136	4
SRR1383456.33140	30
SRR1383456.33141	14
SRR1383456.33142	19
SRR1383456.33143	21
SRR1383456.33144	25
SRR1383456.33145	22
SRR1383456.33146	26
SRR1383456.33147	23
SRR1383456.33148	29
SRR1383456.33149	18
SRR1383456.33150	13
SRR1383456.33151	34
SRR1383456.33152	16
SRR1383456.33153	7
SRR1383456.33154	30
SRR1383456.33155	7
SRR1383456.33159	12
SRR1383456.33157	16
SRR1383456.33158	35
SRR1383456.33162	4
SRR1383456.33160	27
SRR1383456.33161	26
SRR1383456.33156	27
SRR1383456.33163	23
SRR1383456.33164	6
SRR1383456.33165	15
SRR1383456.33166	24
SRR1383456.33167	21
SRR1383456.33168	9
SRR1383456.33169	20
SRR1383456.33170	25
SRR1383456.33171	30
SRR1383456.33172	22
SRR1383456.33174	7
SRR1383456.33173	27
SRR1383456.33175	30
SRR1383456.33176	13
SRR1383456.33177	5
SRR1383456.33178	31
SRR1383456.33179	30
SRR1383456.33183	25
SRR1383456.33181	21
SRR1383456.33182	22
SRR1383456.33180	23
SRR1383456.33184	30
SRR1383456.33185	23
SRR1383456.33188	36
SRR1383456.33187	11
SRR1383456.33186	31
SRR1383456.33189	19
SRR1383456.33190	36
SRR1383456.33191	10
SRR1383456.33192	16
SRR1383456.33193	9
SRR1383456.33194	34
SRR1383456.33195	23
SRR1383456.33196	23
SRR1383456.33197	17
SRR1383456.33198	5
SRR1383456.33199	22
SRR1383456.33200	35
SRR1383456.33202	36
SRR1383456.33204	29
SRR1383456.33203	9
SRR1383456.33201	5
SRR1383456.33205	20
SRR1383456.33209	29
SRR1383456.33210	17
SRR1383456.33208	10
SRR1383456.33206	23
SRR1383456.33207	14
SRR1383456.33211	28
SRR1383456.33212	28
SRR1383456.33213	19
SRR1383456.33214	21
SRR1383456.33215	36
SRR1383456.33216	16
SRR1383456.33217	26
SRR1383456.33218	25
SRR1383456.33219	37
SRR1383456.33220	21
SRR1383456.33221	37
SRR1383456.33222	17
SRR1383456.33223	29
SRR1383456.33224	28
SRR1383456.33225	22
SRR1383456.33226	30
SRR1383456.33227	24
SRR1383456.33231	17
SRR1383456.33229	10
SRR1383456.33230	28
SRR1383456.33228	26
SRR1383456.33232	15
SRR1383456.33234	29
SRR1383456.33233	13
SRR1383456.33235	6
SRR1383456.33236	35
SRR1383456.33237	16
SRR1383456.33238	20
SRR1383456.33239	36
SRR1383456.33240	28
SRR1383456.33241	9
SRR1383456.33242	20
SRR1383456.33243	16
SRR1383456.33244	36
SRR1383456.33245	37
SRR1383456.33246	21
SRR1383456.33247	23
SRR1383456.33248	29
SRR1383456.33249	28
SRR1383456.33250	8
SRR1383456.33251	28
SRR1383456.33252	16
SRR1383456.33253	4
SRR1383456.33254	26
SRR1383456.33255	26
SRR1383456.33256	6
SRR1383456.33257	27
SRR1383456.33261	36
SRR1383456.33259	28
SRR1383456.33260	36
SRR1383456.33262	35
SRR1383456.33258	27
SRR1383456.33263	11
SRR1383456.33265	15
SRR1383456.33264	36
SRR1383456.33266	11
SRR1383456.33268	36
SRR1383456.33267	18
SRR1383456.33269	23
SRR1383456.33270	14
SRR1383456.33271	14
SRR1383456.33273	27
SRR1383456.33272	18
SRR1383456.33274	26
SRR1383456.33275	26
SRR1383456.33276	25
SRR1383456.33277	28
SRR1383456.33278	23
SRR1383456.33280	26
SRR1383456.33279	28
SRR1383456.33281	25
SRR1383456.33285	25
SRR1383456.33283	17
SRR1383456.33284	30
SRR1383456.33282	21
SRR1383456.33286	31
SRR1383456.33287	23
SRR1383456.33291	17
SRR1383456.33289	29
SRR1383456.33290	19
SRR1383456.33288	28
SRR1383456.33292	20
SRR1383456.33293	35
SRR1383456.33294	26
SRR1383456.33295	30
SRR1383456.33299	28
SRR1383456.33297	16
SRR1383456.33298	6
SRR1383456.33296	25
SRR1383456.33300	17
SRR1383456.33301	4
SRR1383456.33302	28
SRR1383456.33303	4
SRR1383456.33304	19
SRR1383456.33305	25
SRR1383456.33306	18
SRR1383456.33310	18
SRR1383456.33308	16
SRR1383456.33312	4
SRR1383456.33307	19
SRR1383456.33311	16
SRR1383456.33309	24
SRR1383456.33316	13
SRR1383456.33314	15
SRR1383456.33315	27
SRR1383456.33313	15
SRR1383456.33317	23
SRR1383456.33318	28
SRR1383456.33319	9
SRR1383456.33320	16
SRR1383456.33321	12
SRR1383456.33322	26
SRR1383456.33323	13
SRR1383456.33324	33
SRR1383456.33325	9
SRR1383456.33327	26
SRR1383456.33326	7
SRR1383456.33328	14
SRR1383456.33329	27
SRR1383456.33330	18
SRR1383456.33331	22
SRR1383456.33332	21
SRR1383456.33333	4
SRR1383456.33336	28
SRR1383456.33335	23
SRR1383456.33334	20
SRR1383456.33337	23
SRR1383456.33338	13
SRR1383456.33339	9
SRR1383456.33340	35
SRR1383456.33341	31
SRR1383456.33342	30
SRR1383456.33343	23
SRR1383456.33344	30
SRR1383456.33345	20
SRR1383456.33346	24
SRR1383456.33347	5
SRR1383456.33348	28
SRR1383456.33349	27
SRR1383456.33350	13
SRR1383456.33351	20
SRR1383456.33352	30
SRR1383456.33353	31
SRR1383456.33354	26
SRR1383456.33355	28
SRR1383456.33356	34
SRR1383456.33359	36
SRR1383456.33358	9
SRR1383456.33357	35
SRR1383456.33360	6
SRR1383456.33361	32
SRR1383456.33362	28
SRR1383456.33363	13
SRR1383456.33364	29
SRR1383456.33365	31
SRR1383456.33366	22
SRR1383456.33367	29
SRR1383456.33368	24
SRR1383456.33372	30
SRR1383456.33370	26
SRR1383456.33371	30
SRR1383456.33369	3
SRR1383456.33373	25
SRR1383456.33377	27
SRR1383456.33375	10
SRR1383456.33376	3
SRR1383456.33374	31
SRR1383456.33378	34
SRR1383456.33379	30
SRR1383456.33380	20
SRR1383456.33381	15
SRR1383456.33382	27
SRR1383456.33383	19
SRR1383456.33384	18
SRR1383456.33385	26
SRR1383456.33386	24
SRR1383456.33387	24
SRR1383456.33388	4
SRR1383456.33389	30
SRR1383456.33390	32
SRR1383456.33391	23
SRR1383456.33392	4
SRR1383456.33393	8
SRR1383456.33394	27
SRR1383456.33395	24
SRR1383456.33397	13
SRR1383456.33396	21
SRR1383456.33398	19
SRR1383456.33399	16
SRR1383456.33400	29
SRR1383456.33401	34
SRR1383456.33402	19
SRR1383456.33403	9
SRR1383456.33404	28
SRR1383456.33405	10
SRR1383456.33406	13
SRR1383456.33407	20
SRR1383456.33408	28
SRR1383456.33410	12
SRR1383456.33409	19
SRR1383456.33411	23
SRR1383456.33412	33
SRR1383456.33413	25
SRR1383456.33417	4
SRR1383456.33414	4
SRR1383456.33418	22
SRR1383456.33416	26
SRR1383456.33420	17
SRR1383456.33419	25
SRR1383456.33415	21
SRR1383456.33421	31
SRR1383456.33422	26
SRR1383456.33425	25
SRR1383456.33426	16
SRR1383456.33427	23
SRR1383456.33423	5
SRR1383456.33430	18
SRR1383456.33428	35
SRR1383456.33429	29
SRR1383456.33424	33
SRR1383456.33431	10
SRR1383456.33432	26
SRR1383456.33436	25
SRR1383456.33434	16
SRR1383456.33435	22
SRR1383456.33439	11
SRR1383456.33437	6
SRR1383456.33438	11
SRR1383456.33433	5
SRR1383456.33440	17
SRR1383456.33441	29
SRR1383456.33442	34
SRR1383456.33443	4
SRR1383456.33444	36
SRR1383456.33445	36
SRR1383456.33447	36
SRR1383456.33446	19
SRR1383456.33449	33
SRR1383456.33448	32
SRR1383456.33450	10
SRR1383456.33451	29
SRR1383456.33452	18
SRR1383456.33453	17
SRR1383456.33454	10
SRR1383456.33455	35
SRR1383456.33456	17
SRR1383456.33457	31
SRR1383456.33458	26
SRR1383456.33459	24
SRR1383456.33460	24
SRR1383456.33461	29
SRR1383456.33462	30
SRR1383456.33463	33
SRR1383456.33464	15
SRR1383456.33465	8
SRR1383456.33466	28
SRR1383456.33467	12
SRR1383456.33468	12
SRR1383456.33469	28
SRR1383456.33470	26
SRR1383456.33471	2
SRR1383456.33472	36
SRR1383456.33476	33
SRR1383456.33474	13
SRR1383456.33475	3
SRR1383456.33473	30
SRR1383456.33480	36
SRR1383456.33477	2
SRR1383456.33478	23
SRR1383456.33479	10
SRR1383456.33481	30
SRR1383456.33482	25
SRR1383456.33483	32
SRR1383456.33484	26
SRR1383456.33485	20
SRR1383456.33486	29
SRR1383456.33487	28
SRR1383456.33488	16
SRR1383456.33489	26
SRR1383456.33490	25
SRR1383456.33491	18
SRR1383456.33492	8
SRR1383456.33493	26
SRR1383456.33495	2
SRR1383456.33494	29
SRR1383456.33496	36
SRR1383456.33497	35
SRR1383456.33498	26
SRR1383456.33499	21
SRR1383456.33500	14
SRR1383456.33501	30
SRR1383456.33502	35
SRR1383456.33503	29
SRR1383456.33504	28
SRR1383456.33505	22
SRR1383456.33506	15
SRR1383456.33507	21
SRR1383456.33508	36
SRR1383456.33509	26
SRR1383456.33510	24
SRR1383456.33511	23
SRR1383456.33512	25
SRR1383456.33513	17
SRR1383456.33514	17
SRR1383456.33515	35
SRR1383456.33516	18
SRR1383456.33517	16
SRR1383456.33518	17
SRR1383456.33519	34
SRR1383456.33520	3
SRR1383456.33522	18
SRR1383456.33521	28
SRR1383456.33523	27
SRR1383456.33524	5
SRR1383456.33525	37
SRR1383456.33526	25
SRR1383456.33527	8
SRR1383456.33529	19
SRR1383456.33528	13
SRR1383456.33530	4
SRR1383456.33531	27
SRR1383456.33532	28
SRR1383456.33533	34
SRR1383456.33534	14
SRR1383456.33535	22
SRR1383456.33536	29
SRR1383456.33537	36
SRR1383456.33538	25
SRR1383456.33539	25
SRR1383456.33540	31
SRR1383456.33541	34
SRR1383456.33542	3
SRR1383456.33543	5
SRR1383456.33544	35
SRR1383456.33545	22
SRR1383456.33546	36
SRR1383456.33547	30
SRR1383456.33548	34
SRR1383456.33549	22
SRR1383456.33553	10
SRR1383456.33551	35
SRR1383456.33552	13
SRR1383456.33550	19
SRR1383456.33554	35
SRR1383456.33555	36
SRR1383456.33556	27
SRR1383456.33557	3
SRR1383456.33558	11
SRR1383456.33559	27
SRR1383456.33560	14
SRR1383456.33561	33
SRR1383456.33562	28
SRR1383456.33563	34
SRR1383456.33564	28
SRR1383456.33565	27
SRR1383456.33566	23
SRR1383456.33567	33
SRR1383456.33569	18
SRR1383456.33568	31
SRR1383456.33570	19
SRR1383456.33571	36
SRR1383456.33573	31
SRR1383456.33572	23
SRR1383456.33574	30
SRR1383456.33575	27
SRR1383456.33577	36
SRR1383456.33576	7
SRR1383456.33578	20
SRR1383456.33579	14
SRR1383456.33582	21
SRR1383456.33581	4
SRR1383456.33580	33
SRR1383456.33583	37
SRR1383456.33584	22
SRR1383456.33585	37
SRR1383456.33586	36
SRR1383456.33588	20
SRR1383456.33587	36
SRR1383456.33589	4
SRR1383456.33591	3
SRR1383456.33592	18
SRR1383456.33590	21
SRR1383456.33593	17
SRR1383456.33595	31
SRR1383456.33594	24
SRR1383456.33596	32
SRR1383456.33597	29
SRR1383456.33598	34
SRR1383456.33599	36
SRR1383456.33600	36
SRR1383456.33601	8
SRR1383456.33602	18
SRR1383456.33603	37
SRR1383456.33607	36
SRR1383456.33605	26
SRR1383456.33606	27
SRR1383456.33608	22
SRR1383456.33604	17
SRR1383456.33609	37
SRR1383456.33610	27
SRR1383456.33611	3
SRR1383456.33612	33
SRR1383456.33613	29
SRR1383456.33614	5
SRR1383456.33615	20
SRR1383456.33616	36
SRR1383456.33617	5
SRR1383456.33618	25
SRR1383456.33619	29
SRR1383456.33623	16
SRR1383456.33621	31
SRR1383456.33622	34
SRR1383456.33620	19
SRR1383456.33624	3
SRR1383456.33625	25
SRR1383456.33626	17
SRR1383456.33627	17
SRR1383456.33628	33
SRR1383456.33629	19
SRR1383456.33630	26
SRR1383456.33631	14
SRR1383456.33632	26
SRR1383456.33633	14
SRR1383456.33634	29
SRR1383456.33635	16
SRR1383456.33639	23
SRR1383456.33637	26
SRR1383456.33638	32
SRR1383456.33636	27
SRR1383456.33640	19
SRR1383456.33641	8
SRR1383456.33642	36
SRR1383456.33643	5
SRR1383456.33644	30
SRR1383456.33645	20
SRR1383456.33646	14
SRR1383456.33647	35
SRR1383456.33649	36
SRR1383456.33648	35
SRR1383456.33650	20
SRR1383456.33651	35
SRR1383456.33652	21
SRR1383456.33653	4
SRR1383456.33654	28
SRR1383456.33655	35
SRR1383456.33659	33
SRR1383456.33660	36
SRR1383456.33658	37
SRR1383456.33656	19
SRR1383456.33657	3
SRR1383456.33661	3
SRR1383456.33662	4
SRR1383456.33666	10
SRR1383456.33664	13
SRR1383456.33665	36
SRR1383456.33663	28
SRR1383456.33667	17
SRR1383456.33668	27
SRR1383456.33672	15
SRR1383456.33670	35
SRR1383456.33671	26
SRR1383456.33669	28
SRR1383456.33673	14
SRR1383456.33674	27
SRR1383456.33675	35
SRR1383456.33676	26
SRR1383456.33677	21
SRR1383456.33678	34
SRR1383456.33679	25
SRR1383456.33680	36
SRR1383456.33681	15
SRR1383456.33685	29
SRR1383456.33683	22
SRR1383456.33684	21
SRR1383456.33682	18
SRR1383456.33686	28
SRR1383456.33687	31
SRR1383456.33688	19
SRR1383456.33689	7
SRR1383456.33690	35
SRR1383456.33691	18
SRR1383456.33692	26
SRR1383456.33693	32
SRR1383456.33694	4
SRR1383456.33695	25
SRR1383456.33696	30
SRR1383456.33700	25
SRR1383456.33698	32
SRR1383456.33699	23
SRR1383456.33703	36
SRR1383456.33701	12
SRR1383456.33702	34
SRR1383456.33697	20
SRR1383456.33704	31
SRR1383456.33705	28
SRR1383456.33706	19
SRR1383456.33707	30
SRR1383456.33708	28
SRR1383456.33709	28
SRR1383456.33710	31
SRR1383456.33711	35
SRR1383456.33715	4
SRR1383456.33713	16
SRR1383456.33714	2
SRR1383456.33712	17
SRR1383456.33716	28
SRR1383456.33717	10
SRR1383456.33721	35
SRR1383456.33719	36
SRR1383456.33720	27
SRR1383456.33718	26
SRR1383456.33722	16
SRR1383456.33725	36
SRR1383456.33726	29
SRR1383456.33723	12
SRR1383456.33724	19
SRR1383456.33727	20
SRR1383456.33728	24
SRR1383456.33729	14
SRR1383456.33730	14
SRR1383456.33731	22
SRR1383456.33732	28
SRR1383456.33733	21
SRR1383456.33734	30
SRR1383456.33735	16
SRR1383456.33736	35
SRR1383456.33737	30
SRR1383456.33738	17
SRR1383456.33739	11
SRR1383456.33740	33
SRR1383456.33741	35
SRR1383456.33742	26
SRR1383456.33743	19
SRR1383456.33744	35
SRR1383456.33745	36
SRR1383456.33746	26
SRR1383456.33747	18
SRR1383456.33748	22
SRR1383456.33749	22
SRR1383456.33750	30
SRR1383456.33751	15
SRR1383456.33752	34
SRR1383456.33753	27
SRR1383456.33754	31
SRR1383456.33755	28
SRR1383456.33756	5
SRR1383456.33757	4
SRR1383456.33758	24
SRR1383456.33759	31
SRR1383456.33760	11
SRR1383456.33761	36
SRR1383456.33762	29
SRR1383456.33763	37
SRR1383456.33764	26
SRR1383456.33765	36
SRR1383456.33766	26
SRR1383456.33767	18
SRR1383456.33768	27
SRR1383456.33769	26
SRR1383456.33770	11
SRR1383456.33771	26
SRR1383456.33772	24
SRR1383456.33773	19
SRR1383456.33774	34
SRR1383456.33775	25
SRR1383456.33776	18
SRR1383456.33777	37
SRR1383456.33778	7
SRR1383456.33779	30
SRR1383456.33780	27
SRR1383456.33781	12
SRR1383456.33782	23
SRR1383456.33783	30
SRR1383456.33784	23
SRR1383456.33785	29
SRR1383456.33789	21
SRR1383456.33787	36
SRR1383456.33791	6
SRR1383456.33786	26
SRR1383456.33788	36
SRR1383456.33790	26
SRR1383456.33795	26
SRR1383456.33793	25
SRR1383456.33797	26
SRR1383456.33796	22
SRR1383456.33792	10
SRR1383456.33794	17
SRR1383456.33798	26
SRR1383456.33800	26
SRR1383456.33799	24
SRR1383456.33801	35
SRR1383456.33802	27
SRR1383456.33803	36
SRR1383456.33805	27
SRR1383456.33804	36
SRR1383456.33806	29
SRR1383456.33807	37
SRR1383456.33808	9
SRR1383456.33809	22
SRR1383456.33810	26
SRR1383456.33811	30
SRR1383456.33812	34
SRR1383456.33813	30
SRR1383456.33814	31
SRR1383456.33815	27
SRR1383456.33816	23
SRR1383456.33817	17
SRR1383456.33819	37
SRR1383456.33818	33
SRR1383456.33820	31
SRR1383456.33821	36
SRR1383456.33822	32
SRR1383456.33823	21
SRR1383456.33824	34
SRR1383456.33825	24
SRR1383456.33829	22
SRR1383456.33827	17
SRR1383456.33828	5
SRR1383456.33826	11
SRR1383456.33830	25
SRR1383456.33831	35
SRR1383456.33835	12
SRR1383456.33833	25
SRR1383456.33834	29
SRR1383456.33832	8
SRR1383456.33836	37
SRR1383456.33837	6
SRR1383456.33838	28
SRR1383456.33839	24
SRR1383456.33840	24
SRR1383456.33841	31
SRR1383456.33842	27
SRR1383456.33843	18
SRR1383456.33844	37
SRR1383456.33845	26
SRR1383456.33846	37
SRR1383456.33847	8
SRR1383456.33849	36
SRR1383456.33848	13
SRR1383456.33851	7
SRR1383456.33852	37
SRR1383456.33850	6
SRR1383456.33853	7
SRR1383456.33854	14
SRR1383456.33855	14
SRR1383456.33856	22
SRR1383456.33857	27
SRR1383456.33859	22
SRR1383456.33858	36
SRR1383456.33860	26
SRR1383456.33861	37
SRR1383456.33862	27
SRR1383456.33863	7
SRR1383456.33864	21
SRR1383456.33865	15
SRR1383456.33866	25
SRR1383456.33867	11
SRR1383456.33868	22
SRR1383456.33869	32
SRR1383456.33870	19
SRR1383456.33871	34
SRR1383456.33872	36
SRR1383456.33873	20
SRR1383456.33877	19
SRR1383456.33875	22
SRR1383456.33876	36
SRR1383456.33874	28
SRR1383456.33879	32
SRR1383456.33878	35
SRR1383456.33880	4
SRR1383456.33881	26
SRR1383456.33884	21
SRR1383456.33883	4
SRR1383456.33882	28
SRR1383456.33885	4
SRR1383456.33886	13
SRR1383456.33887	23
SRR1383456.33888	19
SRR1383456.33889	26
SRR1383456.33890	36
SRR1383456.33891	31
SRR1383456.33892	36
SRR1383456.33894	21
SRR1383456.33893	27
SRR1383456.33896	29
SRR1383456.33895	18
SRR1383456.33897	8
SRR1383456.33898	7
SRR1383456.33899	28
SRR1383456.33900	7
SRR1383456.33901	31
SRR1383456.33902	18
SRR1383456.33903	27
SRR1383456.33904	18
SRR1383456.33905	6
SRR1383456.33906	26
SRR1383456.33907	8
SRR1383456.33908	35
SRR1383456.33909	11
SRR1383456.33910	18
SRR1383456.33911	23
SRR1383456.33912	36
SRR1383456.33914	7
SRR1383456.33913	24
SRR1383456.33915	36
SRR1383456.33917	28
SRR1383456.33918	25
SRR1383456.33919	31
SRR1383456.33916	18
SRR1383456.33920	31
SRR1383456.33921	19
SRR1383456.33922	25
SRR1383456.33923	34
SRR1383456.33924	32
SRR1383456.33925	35
SRR1383456.33926	36
SRR1383456.33927	24
SRR1383456.33931	37
SRR1383456.33930	30
SRR1383456.33929	23
SRR1383456.33928	19
SRR1383456.33932	31
SRR1383456.33933	28
SRR1383456.33934	4
SRR1383456.33936	15
SRR1383456.33935	10
SRR1383456.33937	34
SRR1383456.33938	14
SRR1383456.33939	27
SRR1383456.33940	24
SRR1383456.33941	31
SRR1383456.33942	21
SRR1383456.33943	13
SRR1383456.33944	3
SRR1383456.33947	18
SRR1383456.33949	21
SRR1383456.33945	12
SRR1383456.33946	28
SRR1383456.33948	36
SRR1383456.33950	34
SRR1383456.33951	29
SRR1383456.33953	20
SRR1383456.33952	31
SRR1383456.33954	10
SRR1383456.33957	28
SRR1383456.33956	25
SRR1383456.33955	32
SRR1383456.33958	27
SRR1383456.33959	20
SRR1383456.33960	23
SRR1383456.33961	23
SRR1383456.33965	36
SRR1383456.33962	18
SRR1383456.33963	5
SRR1383456.33967	31
SRR1383456.33966	18
SRR1383456.33964	30
SRR1383456.33968	22
SRR1383456.33969	6
SRR1383456.33970	33
SRR1383456.33971	23
SRR1383456.33973	35
SRR1383456.33972	22
SRR1383456.33974	30
SRR1383456.33975	4
SRR1383456.33976	24
SRR1383456.33977	23
SRR1383456.33978	35
SRR1383456.33979	25
SRR1383456.33982	23
SRR1383456.33981	16
SRR1383456.33980	35
SRR1383456.33983	24
SRR1383456.33984	36
SRR1383456.33985	9
SRR1383456.33986	29
SRR1383456.33987	28
SRR1383456.33988	7
SRR1383456.33992	30
SRR1383456.33989	27
SRR1383456.33990	19
SRR1383456.33994	26
SRR1383456.33993	22
SRR1383456.33991	24
SRR1383456.33995	29
SRR1383456.33996	29
SRR1383456.33997	26
SRR1383456.33998	22
SRR1383456.33999	14
SRR1383456.34000	25
SRR1383456.34001	34
SRR1383456.34002	28
SRR1383456.34003	28
SRR1383456.34004	32
SRR1383456.34005	7
SRR1383456.34006	4
SRR1383456.34007	31
SRR1383456.34008	15
SRR1383456.34009	8
SRR1383456.34010	5
SRR1383456.34011	18
SRR1383456.34012	14
SRR1383456.34014	35
SRR1383456.34013	30
SRR1383456.34015	34
SRR1383456.34016	19
SRR1383456.34017	26
SRR1383456.34018	4
SRR1383456.34019	30
SRR1383456.34020	23
SRR1383456.34021	10
SRR1383456.34023	26
SRR1383456.34022	29
SRR1383456.34025	33
SRR1383456.34024	36
SRR1383456.34026	25
SRR1383456.34029	17
SRR1383456.34028	25
SRR1383456.34027	10
SRR1383456.34030	30
SRR1383456.34031	16
SRR1383456.34032	30
SRR1383456.34033	5
SRR1383456.34034	36
SRR1383456.34036	31
SRR1383456.34035	9
SRR1383456.34037	34
SRR1383456.34038	12
SRR1383456.34039	22
SRR1383456.34040	28
SRR1383456.34041	19
SRR1383456.34042	29
SRR1383456.34043	4
SRR1383456.34044	23
SRR1383456.34045	35
SRR1383456.34047	37
SRR1383456.34046	31
SRR1383456.34048	34
SRR1383456.34049	30
SRR1383456.34050	31
SRR1383456.34051	32
SRR1383456.34055	16
SRR1383456.34053	26
SRR1383456.34054	36
SRR1383456.34052	8
SRR1383456.34059	12
SRR1383456.34057	17
SRR1383456.34058	24
SRR1383456.34056	24
SRR1383456.34060	22
SRR1383456.34063	4
SRR1383456.34062	16
SRR1383456.34061	26
SRR1383456.34064	8
SRR1383456.34065	30
SRR1383456.34066	23
SRR1383456.34067	23
SRR1383456.34068	29
SRR1383456.34070	20
SRR1383456.34071	24
SRR1383456.34069	17
SRR1383456.34072	36
SRR1383456.34073	32
SRR1383456.34074	24
SRR1383456.34075	29
SRR1383456.34076	36
SRR1383456.34077	33
SRR1383456.34078	36
SRR1383456.34079	31
SRR1383456.34080	29
SRR1383456.34081	23
SRR1383456.34082	27
SRR1383456.34083	31
SRR1383456.34084	2
SRR1383456.34085	5
SRR1383456.34086	33
SRR1383456.34087	25
SRR1383456.34088	24
SRR1383456.34089	17
SRR1383456.34090	29
SRR1383456.34093	29
SRR1383456.34091	25
SRR1383456.34095	36
SRR1383456.34094	36
SRR1383456.34092	4
SRR1383456.34096	27
