ID	QUALITY
SRR1383456.14863	7
SRR1383456.14864	9
SRR1383456.14865	14
SRR1383456.14867	28
SRR1383456.14866	11
SRR1383456.14868	10
SRR1383456.14869	5
SRR1383456.14870	9
SRR1383456.14871	3
SRR1383456.14873	27
SRR1383456.14872	4
SRR1383456.14874	3
SRR1383456.14875	14
SRR1383456.14876	7
SRR1383456.14877	9
SRR1383456.14878	19
SRR1383456.14880	10
SRR1383456.14879	30
SRR1383456.14881	6
SRR1383456.14882	7
SRR1383456.14883	6
SRR1383456.14884	28
SRR1383456.14885	17
SRR1383456.14886	3
SRR1383456.14890	5
SRR1383456.14888	15
SRR1383456.14889	34
SRR1383456.14887	4
SRR1383456.14891	6
SRR1383456.14893	21
SRR1383456.14892	12
SRR1383456.14894	25
SRR1383456.14895	2
SRR1383456.14896	2
SRR1383456.14897	6
SRR1383456.14898	10
SRR1383456.14899	4
SRR1383456.14900	5
SRR1383456.14902	9
SRR1383456.14901	6
SRR1383456.14904	9
SRR1383456.14903	10
SRR1383456.14905	5
SRR1383456.14906	10
SRR1383456.14907	4
SRR1383456.14908	10
SRR1383456.14909	21
SRR1383456.14910	11
SRR1383456.14911	4
SRR1383456.14912	30
SRR1383456.14914	15
SRR1383456.14913	24
SRR1383456.14915	9
SRR1383456.14917	20
SRR1383456.14916	25
SRR1383456.14918	14
SRR1383456.14920	7
SRR1383456.14919	17
SRR1383456.14921	3
SRR1383456.14922	16
SRR1383456.14923	11
SRR1383456.14924	18
SRR1383456.14925	8
SRR1383456.14926	7
SRR1383456.14927	6
SRR1383456.14928	12
SRR1383456.14929	5
SRR1383456.14931	5
SRR1383456.14930	5
SRR1383456.14933	20
SRR1383456.14935	13
SRR1383456.14932	12
SRR1383456.14936	9
SRR1383456.14934	2
SRR1383456.14937	3
SRR1383456.14938	24
SRR1383456.14939	10
SRR1383456.14940	22
SRR1383456.14941	7
SRR1383456.14942	4
SRR1383456.14944	5
SRR1383456.14943	12
SRR1383456.14945	4
SRR1383456.14946	6
SRR1383456.14950	9
SRR1383456.14947	28
SRR1383456.14949	12
SRR1383456.14951	6
SRR1383456.14948	6
SRR1383456.14952	10
SRR1383456.14955	15
SRR1383456.14954	23
SRR1383456.14953	18
SRR1383456.14956	23
SRR1383456.14957	3
SRR1383456.14959	7
SRR1383456.14958	26
SRR1383456.14960	13
SRR1383456.14962	11
SRR1383456.14961	8
SRR1383456.14963	9
SRR1383456.14964	20
SRR1383456.14965	3
SRR1383456.14969	18
SRR1383456.14967	20
SRR1383456.14968	17
SRR1383456.14966	9
SRR1383456.14970	5
SRR1383456.14971	8
SRR1383456.14973	7
SRR1383456.14972	22
SRR1383456.14975	19
SRR1383456.14974	15
SRR1383456.14976	16
SRR1383456.14977	12
SRR1383456.14978	8
SRR1383456.14980	29
SRR1383456.14979	15
SRR1383456.14981	10
SRR1383456.14982	15
SRR1383456.14983	16
SRR1383456.14984	11
SRR1383456.14986	9
SRR1383456.14985	10
SRR1383456.14987	17
SRR1383456.14988	11
SRR1383456.14989	11
SRR1383456.14990	7
SRR1383456.14991	28
SRR1383456.14992	24
SRR1383456.14993	10
SRR1383456.14994	5
SRR1383456.14998	29
SRR1383456.14995	6
SRR1383456.14997	11
SRR1383456.14996	6
SRR1383456.14999	9
SRR1383456.15000	5
SRR1383456.15001	11
SRR1383456.15002	26
SRR1383456.15004	13
SRR1383456.15003	22
SRR1383456.15005	8
SRR1383456.15006	7
SRR1383456.15008	2
SRR1383456.15007	4
SRR1383456.15009	11
SRR1383456.15010	9
SRR1383456.15011	3
SRR1383456.15015	7
SRR1383456.15013	20
SRR1383456.15014	8
SRR1383456.15016	5
SRR1383456.15012	10
SRR1383456.15018	27
SRR1383456.15017	33
SRR1383456.15019	19
SRR1383456.15021	5
SRR1383456.15020	19
SRR1383456.15022	13
SRR1383456.15024	14
SRR1383456.15023	21
SRR1383456.15025	14
SRR1383456.15026	33
SRR1383456.15027	28
SRR1383456.15028	17
SRR1383456.15029	11
SRR1383456.15030	10
SRR1383456.15031	14
SRR1383456.15033	7
SRR1383456.15032	15
SRR1383456.15035	9
SRR1383456.15034	15
SRR1383456.15039	7
SRR1383456.15037	16
SRR1383456.15038	9
SRR1383456.15036	17
SRR1383456.15040	23
SRR1383456.15041	17
SRR1383456.15042	20
SRR1383456.15043	5
SRR1383456.15044	20
SRR1383456.15045	9
SRR1383456.15046	12
SRR1383456.15048	6
SRR1383456.15047	14
SRR1383456.15050	14
SRR1383456.15049	20
SRR1383456.15051	35
SRR1383456.15052	13
SRR1383456.15053	17
SRR1383456.15055	10
SRR1383456.15054	5
SRR1383456.15056	5
SRR1383456.15057	36
SRR1383456.15058	22
SRR1383456.15062	2
SRR1383456.15059	10
SRR1383456.15061	6
SRR1383456.15060	17
SRR1383456.15063	14
SRR1383456.15064	5
SRR1383456.15065	4
SRR1383456.15067	12
SRR1383456.15066	19
SRR1383456.15068	6
SRR1383456.15069	13
SRR1383456.15070	4
SRR1383456.15071	19
SRR1383456.15072	12
SRR1383456.15073	24
SRR1383456.15075	28
SRR1383456.15074	9
SRR1383456.15077	7
SRR1383456.15078	12
SRR1383456.15076	25
SRR1383456.15079	8
SRR1383456.15080	14
SRR1383456.15082	20
SRR1383456.15081	23
SRR1383456.15083	10
SRR1383456.15084	2
SRR1383456.15086	8
SRR1383456.15085	33
SRR1383456.15087	9
SRR1383456.15088	3
SRR1383456.15089	9
SRR1383456.15090	17
SRR1383456.15091	11
SRR1383456.15092	3
SRR1383456.15093	26
SRR1383456.15094	3
SRR1383456.15095	9
SRR1383456.15097	6
SRR1383456.15096	11
SRR1383456.15098	16
SRR1383456.15099	5
SRR1383456.15100	26
SRR1383456.15101	12
SRR1383456.15103	2
SRR1383456.15102	2
SRR1383456.15104	14
SRR1383456.15105	14
SRR1383456.15107	14
SRR1383456.15106	16
SRR1383456.15108	7
SRR1383456.15109	18
SRR1383456.15110	12
SRR1383456.15111	30
SRR1383456.15112	8
SRR1383456.15114	20
SRR1383456.15113	14
SRR1383456.15115	17
SRR1383456.15116	5
SRR1383456.15117	10
SRR1383456.15120	15
SRR1383456.15119	4
SRR1383456.15118	31
SRR1383456.15121	16
SRR1383456.15122	9
SRR1383456.15123	4
SRR1383456.15124	10
SRR1383456.15125	11
SRR1383456.15126	6
SRR1383456.15127	12
SRR1383456.15128	13
SRR1383456.15129	23
SRR1383456.15130	14
SRR1383456.15131	29
SRR1383456.15132	5
SRR1383456.15133	17
SRR1383456.15134	17
SRR1383456.15135	10
SRR1383456.15136	10
SRR1383456.15137	13
SRR1383456.15138	13
SRR1383456.15139	29
SRR1383456.15140	20
SRR1383456.15141	12
SRR1383456.15142	13
SRR1383456.15143	4
SRR1383456.15144	7
SRR1383456.15145	3
SRR1383456.15146	9
SRR1383456.15147	20
SRR1383456.15148	8
SRR1383456.15149	15
SRR1383456.15150	28
SRR1383456.15151	9
SRR1383456.15152	18
SRR1383456.15153	8
SRR1383456.15154	21
SRR1383456.15155	28
SRR1383456.15156	9
SRR1383456.15157	27
SRR1383456.15158	4
SRR1383456.15159	10
SRR1383456.15160	15
SRR1383456.15161	23
SRR1383456.15162	16
SRR1383456.15163	6
SRR1383456.15164	15
SRR1383456.15165	20
SRR1383456.15166	17
SRR1383456.15167	19
SRR1383456.15170	10
SRR1383456.15169	19
SRR1383456.15168	13
SRR1383456.15171	8
SRR1383456.15172	29
SRR1383456.15173	4
SRR1383456.15174	9
SRR1383456.15175	6
SRR1383456.15176	6
SRR1383456.15177	22
SRR1383456.15178	9
SRR1383456.15179	13
SRR1383456.15181	17
SRR1383456.15180	6
SRR1383456.15182	33
SRR1383456.15183	12
SRR1383456.15184	9
SRR1383456.15185	9
SRR1383456.15186	21
SRR1383456.15187	10
SRR1383456.15189	35
SRR1383456.15188	3
SRR1383456.15190	7
SRR1383456.15191	8
SRR1383456.15192	15
SRR1383456.15193	9
SRR1383456.15194	9
SRR1383456.15195	11
SRR1383456.15196	7
SRR1383456.15197	10
SRR1383456.15198	6
SRR1383456.15199	18
SRR1383456.15200	5
SRR1383456.15201	23
SRR1383456.15203	15
SRR1383456.15202	19
SRR1383456.15204	3
SRR1383456.15205	4
SRR1383456.15206	8
SRR1383456.15207	7
SRR1383456.15208	34
SRR1383456.15210	5
SRR1383456.15211	11
SRR1383456.15209	20
SRR1383456.15212	28
SRR1383456.15215	33
SRR1383456.15213	8
SRR1383456.15214	12
SRR1383456.15216	6
SRR1383456.15217	9
SRR1383456.15221	8
SRR1383456.15219	12
SRR1383456.15220	11
SRR1383456.15218	20
SRR1383456.15222	15
SRR1383456.15226	11
SRR1383456.15224	7
SRR1383456.15225	10
SRR1383456.15229	5
SRR1383456.15227	5
SRR1383456.15228	23
SRR1383456.15223	15
SRR1383456.15230	7
SRR1383456.15231	12
SRR1383456.15232	6
SRR1383456.15233	8
SRR1383456.15234	5
SRR1383456.15235	35
SRR1383456.15236	3
SRR1383456.15237	26
SRR1383456.15238	13
SRR1383456.15239	7
SRR1383456.15240	11
SRR1383456.15241	10
SRR1383456.15244	6
SRR1383456.15243	11
SRR1383456.15242	3
SRR1383456.15245	19
SRR1383456.15246	10
SRR1383456.15247	10
SRR1383456.15249	8
SRR1383456.15250	30
SRR1383456.15248	15
SRR1383456.15251	6
SRR1383456.15253	11
SRR1383456.15252	9
SRR1383456.15255	18
SRR1383456.15254	6
SRR1383456.15257	3
SRR1383456.15256	10
SRR1383456.15258	29
SRR1383456.15259	7
SRR1383456.15263	8
SRR1383456.15261	21
SRR1383456.15262	11
SRR1383456.15260	14
SRR1383456.15264	3
SRR1383456.15265	9
SRR1383456.15266	8
SRR1383456.15267	10
SRR1383456.15268	17
SRR1383456.15269	9
SRR1383456.15270	6
SRR1383456.15272	11
SRR1383456.15271	8
SRR1383456.15273	15
SRR1383456.15274	9
SRR1383456.15275	16
SRR1383456.15276	6
SRR1383456.15277	5
SRR1383456.15278	14
SRR1383456.15279	20
SRR1383456.15280	4
SRR1383456.15282	7
SRR1383456.15281	14
SRR1383456.15284	21
SRR1383456.15287	25
SRR1383456.15286	23
SRR1383456.15285	4
SRR1383456.15283	12
SRR1383456.15288	15
SRR1383456.15290	22
SRR1383456.15289	18
SRR1383456.15291	22
SRR1383456.15292	34
SRR1383456.15293	12
SRR1383456.15294	22
SRR1383456.15295	24
SRR1383456.15296	28
SRR1383456.15297	9
SRR1383456.15299	9
SRR1383456.15298	14
SRR1383456.15300	18
SRR1383456.15301	23
SRR1383456.15302	23
SRR1383456.15303	29
SRR1383456.15304	22
SRR1383456.15305	12
SRR1383456.15306	28
SRR1383456.15307	5
SRR1383456.15308	13
SRR1383456.15309	19
SRR1383456.15310	17
SRR1383456.15311	12
SRR1383456.15312	35
SRR1383456.15313	12
SRR1383456.15315	28
SRR1383456.15314	18
SRR1383456.15316	25
SRR1383456.15320	12
SRR1383456.15318	25
SRR1383456.15319	28
SRR1383456.15317	33
SRR1383456.15321	17
SRR1383456.15322	17
SRR1383456.15323	8
SRR1383456.15324	5
SRR1383456.15325	8
SRR1383456.15326	6
SRR1383456.15327	10
SRR1383456.15328	16
SRR1383456.15329	11
SRR1383456.15330	4
SRR1383456.15331	32
SRR1383456.15332	16
SRR1383456.15334	9
SRR1383456.15333	29
SRR1383456.15336	4
SRR1383456.15335	22
SRR1383456.15339	11
SRR1383456.15338	8
SRR1383456.15337	17
SRR1383456.15340	4
SRR1383456.15341	12
SRR1383456.15342	24
SRR1383456.15343	10
SRR1383456.15344	4
SRR1383456.15345	5
SRR1383456.15346	12
SRR1383456.15347	4
SRR1383456.15348	5
SRR1383456.15349	9
SRR1383456.15350	10
SRR1383456.15351	23
SRR1383456.15352	32
SRR1383456.15353	5
SRR1383456.15354	5
SRR1383456.15355	2
SRR1383456.15359	20
SRR1383456.15357	16
SRR1383456.15358	6
SRR1383456.15356	9
SRR1383456.15360	22
SRR1383456.15361	12
SRR1383456.15365	22
SRR1383456.15363	34
SRR1383456.15364	11
SRR1383456.15362	23
SRR1383456.15369	21
SRR1383456.15367	6
SRR1383456.15370	13
SRR1383456.15366	4
SRR1383456.15373	5
SRR1383456.15371	21
SRR1383456.15372	9
SRR1383456.15368	9
SRR1383456.15374	18
SRR1383456.15375	6
SRR1383456.15376	7
SRR1383456.15377	11
SRR1383456.15378	7
SRR1383456.15379	3
SRR1383456.15380	16
SRR1383456.15381	8
SRR1383456.15382	11
SRR1383456.15383	29
SRR1383456.15385	9
SRR1383456.15384	7
SRR1383456.15386	9
SRR1383456.15387	7
SRR1383456.15388	16
SRR1383456.15390	8
SRR1383456.15389	18
SRR1383456.15391	24
SRR1383456.15392	11
SRR1383456.15394	6
SRR1383456.15393	7
SRR1383456.15395	9
SRR1383456.15399	30
SRR1383456.15397	30
SRR1383456.15398	6
SRR1383456.15396	7
SRR1383456.15400	27
SRR1383456.15401	8
SRR1383456.15404	10
SRR1383456.15403	6
SRR1383456.15402	22
SRR1383456.15405	6
SRR1383456.15406	3
SRR1383456.15407	2
SRR1383456.15408	29
SRR1383456.15409	6
SRR1383456.15410	21
SRR1383456.15414	8
SRR1383456.15412	8
SRR1383456.15413	31
SRR1383456.15415	9
SRR1383456.15411	9
SRR1383456.15418	11
SRR1383456.15416	10
SRR1383456.15417	9
SRR1383456.15419	20
SRR1383456.15420	23
SRR1383456.15423	26
SRR1383456.15422	4
SRR1383456.15421	7
SRR1383456.15424	3
SRR1383456.15425	22
SRR1383456.15429	5
SRR1383456.15427	5
SRR1383456.15428	11
SRR1383456.15426	9
SRR1383456.15430	12
SRR1383456.15431	21
SRR1383456.15432	8
SRR1383456.15435	17
SRR1383456.15434	8
SRR1383456.15436	19
SRR1383456.15433	10
SRR1383456.15437	25
SRR1383456.15438	6
SRR1383456.15439	6
SRR1383456.15440	21
SRR1383456.15441	15
SRR1383456.15442	5
SRR1383456.15443	6
SRR1383456.15444	4
SRR1383456.15445	28
SRR1383456.15446	14
SRR1383456.15447	4
SRR1383456.15448	19
SRR1383456.15449	34
SRR1383456.15450	20
SRR1383456.15451	4
SRR1383456.15452	2
SRR1383456.15453	25
SRR1383456.15454	6
SRR1383456.15455	12
SRR1383456.15456	24
SRR1383456.15457	13
SRR1383456.15458	9
SRR1383456.15459	6
SRR1383456.15462	16
SRR1383456.15461	24
SRR1383456.15460	18
SRR1383456.15463	7
SRR1383456.15464	18
SRR1383456.15465	13
SRR1383456.15466	5
SRR1383456.15467	8
SRR1383456.15468	18
SRR1383456.15472	10
SRR1383456.15470	12
SRR1383456.15471	3
SRR1383456.15469	8
SRR1383456.15475	6
SRR1383456.15474	9
SRR1383456.15473	12
SRR1383456.15476	20
SRR1383456.15477	34
SRR1383456.15478	15
SRR1383456.15479	12
SRR1383456.15480	24
SRR1383456.15481	7
SRR1383456.15482	25
SRR1383456.15484	6
SRR1383456.15483	6
SRR1383456.15485	14
SRR1383456.15486	12
SRR1383456.15487	9
SRR1383456.15488	23
SRR1383456.15489	6
SRR1383456.15493	6
SRR1383456.15492	25
SRR1383456.15491	10
SRR1383456.15490	22
SRR1383456.15494	5
SRR1383456.15495	8
SRR1383456.15496	7
SRR1383456.15497	31
SRR1383456.15501	10
SRR1383456.15499	5
SRR1383456.15498	20
SRR1383456.15500	10
SRR1383456.15502	23
SRR1383456.15503	11
SRR1383456.15504	4
SRR1383456.15505	14
SRR1383456.15506	6
SRR1383456.15507	5
SRR1383456.15508	6
SRR1383456.15509	12
SRR1383456.15510	21
SRR1383456.15511	5
SRR1383456.15512	3
SRR1383456.15513	3
SRR1383456.15515	7
SRR1383456.15514	7
SRR1383456.15517	20
SRR1383456.15518	16
SRR1383456.15516	22
SRR1383456.15519	3
SRR1383456.15520	7
SRR1383456.15521	10
SRR1383456.15523	11
SRR1383456.15522	8
SRR1383456.15524	26
SRR1383456.15525	6
SRR1383456.15526	5
SRR1383456.15527	4
SRR1383456.15531	6
SRR1383456.15532	8
SRR1383456.15530	18
SRR1383456.15528	5
SRR1383456.15529	19
SRR1383456.15533	27
SRR1383456.15534	5
SRR1383456.15535	11
SRR1383456.15536	7
SRR1383456.15537	8
SRR1383456.15538	14
SRR1383456.15539	3
SRR1383456.15540	12
SRR1383456.15541	18
SRR1383456.15542	13
SRR1383456.15543	13
SRR1383456.15544	19
SRR1383456.15546	16
SRR1383456.15547	9
SRR1383456.15549	31
SRR1383456.15548	27
SRR1383456.15550	12
SRR1383456.15551	21
SRR1383456.15545	24
SRR1383456.15552	4
SRR1383456.15556	9
SRR1383456.15554	16
SRR1383456.15555	12
SRR1383456.15553	8
SRR1383456.15557	20
SRR1383456.15558	6
SRR1383456.15559	12
SRR1383456.15560	10
SRR1383456.15562	22
SRR1383456.15561	20
SRR1383456.15563	10
SRR1383456.15564	8
SRR1383456.15565	12
SRR1383456.15569	8
SRR1383456.15567	12
SRR1383456.15566	21
SRR1383456.15568	6
SRR1383456.15570	7
SRR1383456.15571	11
SRR1383456.15572	13
SRR1383456.15573	5
SRR1383456.15574	30
SRR1383456.15577	24
SRR1383456.15575	14
SRR1383456.15578	13
SRR1383456.15576	8
SRR1383456.15581	6
SRR1383456.15580	12
SRR1383456.15579	4
SRR1383456.15585	14
SRR1383456.15583	7
SRR1383456.15582	14
SRR1383456.15587	8
SRR1383456.15586	26
SRR1383456.15589	18
SRR1383456.15584	12
SRR1383456.15588	4
SRR1383456.15591	14
SRR1383456.15590	10
SRR1383456.15592	7
SRR1383456.15594	26
SRR1383456.15593	2
SRR1383456.15595	12
SRR1383456.15598	9
SRR1383456.15596	11
SRR1383456.15599	8
SRR1383456.15597	9
SRR1383456.15601	3
SRR1383456.15600	6
SRR1383456.15602	9
SRR1383456.15604	27
SRR1383456.15603	3
SRR1383456.15605	15
SRR1383456.15606	10
SRR1383456.15607	20
SRR1383456.15608	14
SRR1383456.15609	28
SRR1383456.15613	8
SRR1383456.15611	11
SRR1383456.15612	8
SRR1383456.15610	8
SRR1383456.15614	13
SRR1383456.15615	5
SRR1383456.15616	11
SRR1383456.15617	28
SRR1383456.15620	7
SRR1383456.15618	10
SRR1383456.15619	5
SRR1383456.15621	5
SRR1383456.15622	24
SRR1383456.15623	9
SRR1383456.15624	3
SRR1383456.15625	10
SRR1383456.15626	7
SRR1383456.15627	20
SRR1383456.15628	34
SRR1383456.15629	5
SRR1383456.15630	17
SRR1383456.15631	20
SRR1383456.15634	6
SRR1383456.15633	7
SRR1383456.15632	2
SRR1383456.15635	11
SRR1383456.15636	17
SRR1383456.15637	6
SRR1383456.15639	10
SRR1383456.15638	9
SRR1383456.15640	8
SRR1383456.15641	5
SRR1383456.15642	7
SRR1383456.15643	12
SRR1383456.15644	6
SRR1383456.15645	8
SRR1383456.15646	11
SRR1383456.15648	8
SRR1383456.15647	7
SRR1383456.15651	4
SRR1383456.15650	4
SRR1383456.15652	6
SRR1383456.15649	14
SRR1383456.15653	8
SRR1383456.15654	19
SRR1383456.15655	16
SRR1383456.15656	4
SRR1383456.15657	5
SRR1383456.15659	10
SRR1383456.15658	24
SRR1383456.15661	8
SRR1383456.15660	2
SRR1383456.15663	17
SRR1383456.15662	5
SRR1383456.15664	22
SRR1383456.15665	6
SRR1383456.15668	6
SRR1383456.15667	18
SRR1383456.15666	7
SRR1383456.15669	22
SRR1383456.15670	7
SRR1383456.15671	8
SRR1383456.15672	5
SRR1383456.15673	4
SRR1383456.15674	17
SRR1383456.15676	20
SRR1383456.15675	29
SRR1383456.15677	28
SRR1383456.15678	6
SRR1383456.15679	5
SRR1383456.15680	11
SRR1383456.15681	6
SRR1383456.15682	24
SRR1383456.15683	14
SRR1383456.15685	3
SRR1383456.15684	5
SRR1383456.15687	6
SRR1383456.15686	21
SRR1383456.15688	7
SRR1383456.15689	7
SRR1383456.15690	5
SRR1383456.15691	6
SRR1383456.15692	9
SRR1383456.15693	13
SRR1383456.15694	5
SRR1383456.15695	5
SRR1383456.15696	6
SRR1383456.15697	7
SRR1383456.15698	4
SRR1383456.15699	8
SRR1383456.15701	17
SRR1383456.15700	31
SRR1383456.15702	15
SRR1383456.15703	5
SRR1383456.15704	7
SRR1383456.15705	14
SRR1383456.15706	17
SRR1383456.15707	25
SRR1383456.15708	6
SRR1383456.15709	4
SRR1383456.15710	7
SRR1383456.15711	4
SRR1383456.15712	8
SRR1383456.15713	7
SRR1383456.15714	21
SRR1383456.15715	5
SRR1383456.15716	6
SRR1383456.15717	13
SRR1383456.15718	6
SRR1383456.15719	8
SRR1383456.15721	5
SRR1383456.15720	16
SRR1383456.15722	14
SRR1383456.15723	18
SRR1383456.15727	14
SRR1383456.15724	5
SRR1383456.15726	6
SRR1383456.15729	4
SRR1383456.15728	6
SRR1383456.15725	16
SRR1383456.15730	3
SRR1383456.15732	3
SRR1383456.15731	16
SRR1383456.15733	5
SRR1383456.15734	14
SRR1383456.15735	10
SRR1383456.15736	8
SRR1383456.15737	7
SRR1383456.15738	24
SRR1383456.15740	21
SRR1383456.15739	4
SRR1383456.15741	9
SRR1383456.15742	9
SRR1383456.15743	12
SRR1383456.15744	16
SRR1383456.15745	4
SRR1383456.15746	16
SRR1383456.15747	10
SRR1383456.15748	6
SRR1383456.15749	12
SRR1383456.15753	26
SRR1383456.15752	8
SRR1383456.15750	9
SRR1383456.15751	21
SRR1383456.15754	8
SRR1383456.15756	7
SRR1383456.15755	10
SRR1383456.15757	19
SRR1383456.15758	14
SRR1383456.15760	15
SRR1383456.15759	7
SRR1383456.15761	14
SRR1383456.15763	25
SRR1383456.15762	5
SRR1383456.15764	6
SRR1383456.15765	13
SRR1383456.15766	4
SRR1383456.15767	24
SRR1383456.15768	11
SRR1383456.15770	14
SRR1383456.15769	23
SRR1383456.15772	28
SRR1383456.15771	13
SRR1383456.15773	6
SRR1383456.15774	5
SRR1383456.15775	21
SRR1383456.15776	9
SRR1383456.15777	11
SRR1383456.15779	24
SRR1383456.15778	13
SRR1383456.15780	5
SRR1383456.15781	8
SRR1383456.15782	23
SRR1383456.15786	21
SRR1383456.15784	15
SRR1383456.15785	8
SRR1383456.15783	18
SRR1383456.15787	8
SRR1383456.15788	8
SRR1383456.15789	11
SRR1383456.15792	10
SRR1383456.15791	14
SRR1383456.15790	3
SRR1383456.15793	6
SRR1383456.15794	3
SRR1383456.15795	5
SRR1383456.15796	19
SRR1383456.15798	19
SRR1383456.15797	18
SRR1383456.15799	2
SRR1383456.15803	16
SRR1383456.15802	6
SRR1383456.15801	8
SRR1383456.15800	32
SRR1383456.15804	8
SRR1383456.15805	8
SRR1383456.15807	15
SRR1383456.15809	23
SRR1383456.15808	21
SRR1383456.15806	5
SRR1383456.15810	5
SRR1383456.15811	9
SRR1383456.15812	14
SRR1383456.15814	6
SRR1383456.15813	7
SRR1383456.15815	5
SRR1383456.15816	21
SRR1383456.15817	18
SRR1383456.15818	6
SRR1383456.15819	13
SRR1383456.15820	11
SRR1383456.15821	12
SRR1383456.15822	10
SRR1383456.15823	8
SRR1383456.15824	5
SRR1383456.15825	4
SRR1383456.15826	7
SRR1383456.15827	23
SRR1383456.15831	13
SRR1383456.15829	9
SRR1383456.15830	6
SRR1383456.15828	10
SRR1383456.15835	6
SRR1383456.15833	6
SRR1383456.15834	14
SRR1383456.15832	9
SRR1383456.15836	18
SRR1383456.15837	37
SRR1383456.15838	24
SRR1383456.15841	10
SRR1383456.15840	25
SRR1383456.15843	8
SRR1383456.15842	6
SRR1383456.15839	7
SRR1383456.15844	33
SRR1383456.15845	12
SRR1383456.15846	16
SRR1383456.15847	6
SRR1383456.15848	7
SRR1383456.15849	14
SRR1383456.15850	6
SRR1383456.15851	6
SRR1383456.15852	18
SRR1383456.15853	4
SRR1383456.15854	3
SRR1383456.15855	19
SRR1383456.15856	6
SRR1383456.15857	10
SRR1383456.15858	5
SRR1383456.15859	5
SRR1383456.15860	8
SRR1383456.15861	10
SRR1383456.15862	26
SRR1383456.15863	10
SRR1383456.15864	10
SRR1383456.15865	14
SRR1383456.15866	2
SRR1383456.15867	8
SRR1383456.15868	19
SRR1383456.15869	9
SRR1383456.15870	10
SRR1383456.15871	19
SRR1383456.15875	23
SRR1383456.15873	8
SRR1383456.15872	10
SRR1383456.15874	4
SRR1383456.15876	5
SRR1383456.15877	12
SRR1383456.15881	6
SRR1383456.15879	11
SRR1383456.15880	13
SRR1383456.15878	14
SRR1383456.15885	3
SRR1383456.15884	3
SRR1383456.15883	17
SRR1383456.15886	10
SRR1383456.15887	11
SRR1383456.15882	12
SRR1383456.15889	14
SRR1383456.15888	7
SRR1383456.15890	3
SRR1383456.15891	9
SRR1383456.15895	6
SRR1383456.15893	21
SRR1383456.15897	16
SRR1383456.15892	34
SRR1383456.15898	34
SRR1383456.15894	8
SRR1383456.15896	9
SRR1383456.15899	11
SRR1383456.15900	4
SRR1383456.15902	4
SRR1383456.15901	11
SRR1383456.15903	24
SRR1383456.15904	7
SRR1383456.15905	11
SRR1383456.15906	9
SRR1383456.15907	9
SRR1383456.15911	11
SRR1383456.15909	6
SRR1383456.15910	5
SRR1383456.15908	5
SRR1383456.15912	3
SRR1383456.15913	3
SRR1383456.15915	26
SRR1383456.15914	9
SRR1383456.15918	12
SRR1383456.15917	5
SRR1383456.15916	8
SRR1383456.15919	5
SRR1383456.15920	26
SRR1383456.15921	9
SRR1383456.15922	25
SRR1383456.15923	3
SRR1383456.15924	27
SRR1383456.15925	11
SRR1383456.15926	34
SRR1383456.15927	3
SRR1383456.15928	4
SRR1383456.15929	20
SRR1383456.15930	8
SRR1383456.15931	15
SRR1383456.15933	4
SRR1383456.15932	13
SRR1383456.15934	10
SRR1383456.15935	11
SRR1383456.15939	6
SRR1383456.15937	7
SRR1383456.15938	13
SRR1383456.15936	7
SRR1383456.15940	36
SRR1383456.15941	24
SRR1383456.15942	16
SRR1383456.15943	15
SRR1383456.15944	27
SRR1383456.15945	3
SRR1383456.15946	5
SRR1383456.15950	16
SRR1383456.15948	3
SRR1383456.15949	4
SRR1383456.15947	35
SRR1383456.15951	8
SRR1383456.15955	12
SRR1383456.15953	9
SRR1383456.15954	4
SRR1383456.15952	13
SRR1383456.15956	9
SRR1383456.15960	5
SRR1383456.15958	4
SRR1383456.15959	7
SRR1383456.15963	7
SRR1383456.15961	5
SRR1383456.15962	7
SRR1383456.15957	17
SRR1383456.15964	6
SRR1383456.15965	17
SRR1383456.15966	10
SRR1383456.15967	13
SRR1383456.15968	6
SRR1383456.15970	8
SRR1383456.15969	6
SRR1383456.15972	16
SRR1383456.15971	7
SRR1383456.15973	34
SRR1383456.15974	8
SRR1383456.15975	14
SRR1383456.15979	5
SRR1383456.15977	7
SRR1383456.15981	6
SRR1383456.15982	2
SRR1383456.15980	8
SRR1383456.15978	15
SRR1383456.15976	30
SRR1383456.15986	11
SRR1383456.15985	22
SRR1383456.15987	14
SRR1383456.15983	6
SRR1383456.15984	26
SRR1383456.15989	14
SRR1383456.15991	12
SRR1383456.15990	6
SRR1383456.15988	9
SRR1383456.15995	6
SRR1383456.15993	3
SRR1383456.15994	25
SRR1383456.15992	19
SRR1383456.15996	31
SRR1383456.15997	13
SRR1383456.15998	17
SRR1383456.15999	23
SRR1383456.16000	5
SRR1383456.16001	13
SRR1383456.16002	9
SRR1383456.16003	10
SRR1383456.16004	16
SRR1383456.16005	16
SRR1383456.16006	10
SRR1383456.16007	19
SRR1383456.16008	5
SRR1383456.16009	12
SRR1383456.16010	9
SRR1383456.16011	22
SRR1383456.16012	9
SRR1383456.16013	9
SRR1383456.16014	4
SRR1383456.16015	20
SRR1383456.16018	20
SRR1383456.16019	14
SRR1383456.16016	26
SRR1383456.16017	7
SRR1383456.16020	4
SRR1383456.16021	14
SRR1383456.16022	5
SRR1383456.16023	3
SRR1383456.16024	18
SRR1383456.16026	25
SRR1383456.16028	7
SRR1383456.16027	9
