sample_id	subject_id	clone_id	seq_count	seq_freq
SRR1383451	M4	1909	1	0.000368052999631947
SRR1383451	M4	1910	1	0.000368052999631947
SRR1383451	M4	1911	1	0.000368052999631947
SRR1383451	M4	1912	1	0.000368052999631947
SRR1383451	M4	1913	1	0.000368052999631947
SRR1383451	M4	1914	1	0.000368052999631947
SRR1383451	M4	1915	1	0.000368052999631947
SRR1383451	M4	1917	1	0.000368052999631947
SRR1383451	M4	1918	1	0.000368052999631947
SRR1383451	M4	1919	1	0.000368052999631947
SRR1383451	M4	192	1	0.000368052999631947
SRR1383451	M4	1920	1	0.000368052999631947
SRR1383451	M4	1921	1	0.000368052999631947
SRR1383451	M4	1922	1	0.000368052999631947
SRR1383451	M4	1923	1	0.000368052999631947
SRR1383451	M4	1924	1	0.000368052999631947
SRR1383451	M4	1925	1	0.000368052999631947
SRR1383451	M4	1927	1	0.000368052999631947
SRR1383451	M4	193	1	0.000368052999631947
SRR1383451	M4	1934	1	0.000368052999631947
SRR1383451	M4	1935	1	0.000368052999631947
SRR1383451	M4	1937	1	0.000368052999631947
SRR1383451	M4	1938	1	0.000368052999631947
SRR1383451	M4	1939	1	0.000368052999631947
SRR1383451	M4	194	1	0.000368052999631947
SRR1383451	M4	1940	1	0.000368052999631947
SRR1383451	M4	1941	1	0.000368052999631947
SRR1383451	M4	1942	1	0.000368052999631947
SRR1383451	M4	1943	1	0.000368052999631947
SRR1383451	M4	1945	1	0.000368052999631947
SRR1383451	M4	1946	1	0.000368052999631947
SRR1383451	M4	1947	1	0.000368052999631947
SRR1383451	M4	1948	1	0.000368052999631947
SRR1383451	M4	1949	1	0.000368052999631947
SRR1383451	M4	195	1	0.000368052999631947
SRR1383451	M4	1950	1	0.000368052999631947
SRR1383451	M4	1951	1	0.000368052999631947
SRR1383451	M4	1952	1	0.000368052999631947
SRR1383451	M4	1953	1	0.000368052999631947
SRR1383451	M4	1954	1	0.000368052999631947
SRR1383451	M4	1956	1	0.000368052999631947
SRR1383451	M4	1957	1	0.000368052999631947
SRR1383451	M4	1958	1	0.000368052999631947
SRR1383451	M4	1959	1	0.000368052999631947
SRR1383451	M4	196	1	0.000368052999631947
SRR1383451	M4	1960	1	0.000368052999631947
SRR1383451	M4	1962	1	0.000368052999631947
SRR1383451	M4	1964	1	0.000368052999631947
SRR1383451	M4	1965	1	0.000368052999631947
SRR1383451	M4	1970	1	0.000368052999631947
SRR1383451	M4	1971	1	0.000368052999631947
SRR1383451	M4	1972	1	0.000368052999631947
SRR1383451	M4	1973	1	0.000368052999631947
SRR1383451	M4	1974	1	0.000368052999631947
SRR1383451	M4	1975	1	0.000368052999631947
SRR1383451	M4	1976	1	0.000368052999631947
SRR1383451	M4	1978	1	0.000368052999631947
SRR1383451	M4	1979	1	0.000368052999631947
SRR1383451	M4	198	1	0.000368052999631947
SRR1383451	M4	1980	1	0.000368052999631947
SRR1383451	M4	1981	1	0.000368052999631947
SRR1383451	M4	1982	1	0.000368052999631947
SRR1383451	M4	1983	1	0.000368052999631947
SRR1383451	M4	1984	1	0.000368052999631947
SRR1383451	M4	1985	1	0.000368052999631947
SRR1383451	M4	1986	1	0.000368052999631947
SRR1383451	M4	1987	1	0.000368052999631947
SRR1383451	M4	1988	1	0.000368052999631947
SRR1383451	M4	199	1	0.000368052999631947
SRR1383451	M4	1990	1	0.000368052999631947
SRR1383451	M4	1996	1	0.000368052999631947
SRR1383451	M4	1997	1	0.000368052999631947
SRR1383451	M4	1998	1	0.000368052999631947
SRR1383451	M4	1999	1	0.000368052999631947
SRR1383451	M4	20	1	0.000368052999631947
SRR1383451	M4	2000	1	0.000368052999631947
SRR1383451	M4	2003	1	0.000368052999631947
SRR1383451	M4	2004	1	0.000368052999631947
SRR1383451	M4	2005	1	0.000368052999631947
SRR1383451	M4	2006	1	0.000368052999631947
SRR1383451	M4	2007	1	0.000368052999631947
SRR1383451	M4	2008	1	0.000368052999631947
SRR1383451	M4	201	1	0.000368052999631947
SRR1383451	M4	2011	1	0.000368052999631947
SRR1383451	M4	2012	1	0.000368052999631947
SRR1383451	M4	2014	1	0.000368052999631947
SRR1383451	M4	2015	1	0.000368052999631947
SRR1383451	M4	2017	1	0.000368052999631947
SRR1383451	M4	2018	1	0.000368052999631947
SRR1383451	M4	2019	1	0.000368052999631947
SRR1383451	M4	202	1	0.000368052999631947
SRR1383451	M4	2020	1	0.000368052999631947
SRR1383451	M4	2021	1	0.000368052999631947
SRR1383451	M4	2022	1	0.000368052999631947
SRR1383451	M4	2023	1	0.000368052999631947
SRR1383451	M4	2024	1	0.000368052999631947
SRR1383451	M4	2025	1	0.000368052999631947
SRR1383451	M4	2028	1	0.000368052999631947
SRR1383451	M4	2029	1	0.000368052999631947
SRR1383451	M4	2030	1	0.000368052999631947
SRR1383451	M4	2031	1	0.000368052999631947
SRR1383451	M4	2033	1	0.000368052999631947
SRR1383451	M4	2034	1	0.000368052999631947
SRR1383451	M4	2035	1	0.000368052999631947
SRR1383451	M4	2036	1	0.000368052999631947
SRR1383451	M4	2037	1	0.000368052999631947
SRR1383451	M4	2038	1	0.000368052999631947
SRR1383451	M4	2039	1	0.000368052999631947
SRR1383451	M4	2040	1	0.000368052999631947
SRR1383451	M4	2041	1	0.000368052999631947
SRR1383451	M4	2043	1	0.000368052999631947
SRR1383451	M4	2044	1	0.000368052999631947
SRR1383451	M4	2045	1	0.000368052999631947
SRR1383451	M4	2049	1	0.000368052999631947
SRR1383451	M4	2050	1	0.000368052999631947
SRR1383451	M4	2051	1	0.000368052999631947
SRR1383451	M4	2052	1	0.000368052999631947
SRR1383451	M4	2053	1	0.000368052999631947
SRR1383451	M4	2054	1	0.000368052999631947
SRR1383451	M4	2055	1	0.000368052999631947
SRR1383451	M4	2056	1	0.000368052999631947
SRR1383451	M4	2057	1	0.000368052999631947
SRR1383451	M4	2058	1	0.000368052999631947
SRR1383451	M4	206	1	0.000368052999631947
SRR1383451	M4	2061	1	0.000368052999631947
SRR1383451	M4	2066	1	0.000368052999631947
SRR1383451	M4	2067	1	0.000368052999631947
SRR1383451	M4	2068	1	0.000368052999631947
SRR1383451	M4	2069	1	0.000368052999631947
SRR1383451	M4	2070	1	0.000368052999631947
SRR1383451	M4	2072	1	0.000368052999631947
SRR1383451	M4	2080	1	0.000368052999631947
SRR1383451	M4	2081	1	0.000368052999631947
SRR1383451	M4	2083	1	0.000368052999631947
SRR1383451	M4	2084	1	0.000368052999631947
SRR1383451	M4	2085	1	0.000368052999631947
SRR1383451	M4	2086	1	0.000368052999631947
SRR1383451	M4	2087	1	0.000368052999631947
SRR1383451	M4	209	1	0.000368052999631947
SRR1383451	M4	2090	1	0.000368052999631947
SRR1383451	M4	2092	1	0.000368052999631947
SRR1383451	M4	2097	1	0.000368052999631947
SRR1383451	M4	2098	1	0.000368052999631947
SRR1383451	M4	2099	1	0.000368052999631947
SRR1383451	M4	21	1	0.000368052999631947
SRR1383451	M4	210	1	0.000368052999631947
SRR1383451	M4	2106	1	0.000368052999631947
SRR1383451	M4	2108	1	0.000368052999631947
SRR1383451	M4	211	1	0.000368052999631947
SRR1383451	M4	2111	1	0.000368052999631947
SRR1383451	M4	2114	1	0.000368052999631947
SRR1383451	M4	2117	1	0.000368052999631947
SRR1383451	M4	2118	1	0.000368052999631947
SRR1383451	M4	2119	1	0.000368052999631947
SRR1383451	M4	212	1	0.000368052999631947
SRR1383451	M4	2120	1	0.000368052999631947
SRR1383451	M4	2121	1	0.000368052999631947
SRR1383451	M4	2122	1	0.000368052999631947
SRR1383451	M4	2123	1	0.000368052999631947
SRR1383451	M4	2124	1	0.000368052999631947
SRR1383451	M4	2125	1	0.000368052999631947
SRR1383451	M4	2126	1	0.000368052999631947
SRR1383451	M4	2127	1	0.000368052999631947
SRR1383451	M4	2128	1	0.000368052999631947
SRR1383451	M4	2130	1	0.000368052999631947
SRR1383451	M4	2131	1	0.000368052999631947
SRR1383451	M4	2132	1	0.000368052999631947
SRR1383451	M4	2134	1	0.000368052999631947
SRR1383451	M4	2138	1	0.000368052999631947
SRR1383451	M4	2139	1	0.000368052999631947
SRR1383451	M4	2140	1	0.000368052999631947
SRR1383451	M4	2143	1	0.000368052999631947
SRR1383451	M4	2144	1	0.000368052999631947
SRR1383451	M4	2145	1	0.000368052999631947
SRR1383451	M4	2146	1	0.000368052999631947
SRR1383451	M4	2147	1	0.000368052999631947
SRR1383451	M4	2148	1	0.000368052999631947
SRR1383451	M4	2149	1	0.000368052999631947
SRR1383451	M4	215	1	0.000368052999631947
SRR1383451	M4	2150	1	0.000368052999631947
SRR1383451	M4	2151	1	0.000368052999631947
SRR1383451	M4	2152	1	0.000368052999631947
SRR1383451	M4	2153	1	0.000368052999631947
SRR1383451	M4	2154	1	0.000368052999631947
SRR1383451	M4	2155	1	0.000368052999631947
SRR1383451	M4	2156	1	0.000368052999631947
SRR1383451	M4	2159	1	0.000368052999631947
SRR1383451	M4	2160	1	0.000368052999631947
SRR1383451	M4	2161	1	0.000368052999631947
SRR1383451	M4	2162	1	0.000368052999631947
SRR1383451	M4	2163	1	0.000368052999631947
SRR1383451	M4	2164	1	0.000368052999631947
SRR1383451	M4	2165	1	0.000368052999631947
SRR1383451	M4	2168	1	0.000368052999631947
SRR1383451	M4	2169	1	0.000368052999631947
SRR1383451	M4	217	1	0.000368052999631947
SRR1383451	M4	2170	1	0.000368052999631947
SRR1383451	M4	2172	1	0.000368052999631947
SRR1383451	M4	2174	1	0.000368052999631947
SRR1383451	M4	2176	1	0.000368052999631947
SRR1383451	M4	2178	1	0.000368052999631947
SRR1383451	M4	2179	1	0.000368052999631947
SRR1383451	M4	218	1	0.000368052999631947
SRR1383451	M4	2180	1	0.000368052999631947
SRR1383451	M4	2181	1	0.000368052999631947
SRR1383451	M4	2182	1	0.000368052999631947
SRR1383451	M4	2183	1	0.000368052999631947
SRR1383451	M4	2185	1	0.000368052999631947
SRR1383451	M4	2186	1	0.000368052999631947
SRR1383451	M4	2187	1	0.000368052999631947
SRR1383451	M4	2188	1	0.000368052999631947
SRR1383451	M4	2189	1	0.000368052999631947
SRR1383451	M4	2190	1	0.000368052999631947
SRR1383451	M4	2191	1	0.000368052999631947
SRR1383451	M4	2192	1	0.000368052999631947
SRR1383451	M4	2194	1	0.000368052999631947
SRR1383451	M4	2198	1	0.000368052999631947
SRR1383451	M4	2199	1	0.000368052999631947
SRR1383451	M4	22	1	0.000368052999631947
SRR1383451	M4	220	1	0.000368052999631947
SRR1383451	M4	2202	1	0.000368052999631947
SRR1383451	M4	2204	1	0.000368052999631947
SRR1383451	M4	2205	1	0.000368052999631947
SRR1383451	M4	2208	1	0.000368052999631947
SRR1383451	M4	2209	1	0.000368052999631947
SRR1383451	M4	2210	1	0.000368052999631947
SRR1383451	M4	2211	1	0.000368052999631947
SRR1383451	M4	2214	1	0.000368052999631947
SRR1383451	M4	2215	1	0.000368052999631947
SRR1383451	M4	2218	1	0.000368052999631947
SRR1383451	M4	2220	1	0.000368052999631947
SRR1383451	M4	2221	1	0.000368052999631947
SRR1383451	M4	2222	1	0.000368052999631947
SRR1383451	M4	2223	1	0.000368052999631947
SRR1383451	M4	2224	1	0.000368052999631947
SRR1383451	M4	2226	1	0.000368052999631947
SRR1383451	M4	2228	1	0.000368052999631947
SRR1383451	M4	2229	1	0.000368052999631947
SRR1383451	M4	223	1	0.000368052999631947
SRR1383451	M4	2230	1	0.000368052999631947
SRR1383451	M4	2231	1	0.000368052999631947
SRR1383451	M4	2232	1	0.000368052999631947
SRR1383451	M4	2234	1	0.000368052999631947
SRR1383451	M4	2235	1	0.000368052999631947
SRR1383451	M4	2236	1	0.000368052999631947
SRR1383451	M4	224	1	0.000368052999631947
SRR1383451	M4	2240	1	0.000368052999631947
SRR1383451	M4	2241	1	0.000368052999631947
SRR1383451	M4	2243	1	0.000368052999631947
SRR1383451	M4	2244	1	0.000368052999631947
SRR1383451	M4	2246	1	0.000368052999631947
SRR1383451	M4	2248	1	0.000368052999631947
SRR1383451	M4	225	1	0.000368052999631947
SRR1383451	M4	2250	1	0.000368052999631947
SRR1383451	M4	2258	1	0.000368052999631947
SRR1383451	M4	2259	1	0.000368052999631947
SRR1383451	M4	2262	1	0.000368052999631947
SRR1383451	M4	2264	1	0.000368052999631947
SRR1383451	M4	2266	1	0.000368052999631947
SRR1383451	M4	2267	1	0.000368052999631947
SRR1383451	M4	2268	1	0.000368052999631947
SRR1383451	M4	2269	1	0.000368052999631947
SRR1383451	M4	227	1	0.000368052999631947
SRR1383451	M4	2270	1	0.000368052999631947
SRR1383451	M4	2273	1	0.000368052999631947
SRR1383451	M4	2274	1	0.000368052999631947
SRR1383451	M4	2275	1	0.000368052999631947
SRR1383451	M4	2276	1	0.000368052999631947
SRR1383451	M4	2277	1	0.000368052999631947
SRR1383451	M4	228	1	0.000368052999631947
SRR1383451	M4	2280	1	0.000368052999631947
SRR1383451	M4	2281	1	0.000368052999631947
SRR1383451	M4	2282	1	0.000368052999631947
SRR1383451	M4	2283	1	0.000368052999631947
SRR1383451	M4	2284	1	0.000368052999631947
SRR1383451	M4	2289	1	0.000368052999631947
SRR1383451	M4	229	1	0.000368052999631947
SRR1383451	M4	2290	1	0.000368052999631947
SRR1383451	M4	2291	1	0.000368052999631947
SRR1383451	M4	2292	1	0.000368052999631947
SRR1383451	M4	2293	1	0.000368052999631947
SRR1383451	M4	2295	1	0.000368052999631947
SRR1383451	M4	2296	1	0.000368052999631947
SRR1383451	M4	2298	1	0.000368052999631947
SRR1383451	M4	230	1	0.000368052999631947
SRR1383451	M4	2300	1	0.000368052999631947
SRR1383451	M4	2301	1	0.000368052999631947
SRR1383451	M4	2304	1	0.000368052999631947
SRR1383451	M4	2305	1	0.000368052999631947
SRR1383451	M4	2309	1	0.000368052999631947
SRR1383451	M4	231	1	0.000368052999631947
SRR1383451	M4	2310	1	0.000368052999631947
SRR1383451	M4	2311	1	0.000368052999631947
SRR1383451	M4	2312	1	0.000368052999631947
SRR1383451	M4	2313	1	0.000368052999631947
SRR1383451	M4	2314	1	0.000368052999631947
SRR1383451	M4	2315	1	0.000368052999631947
SRR1383451	M4	2317	1	0.000368052999631947
SRR1383451	M4	2318	1	0.000368052999631947
SRR1383451	M4	2319	1	0.000368052999631947
SRR1383451	M4	232	1	0.000368052999631947
SRR1383451	M4	2320	1	0.000368052999631947
SRR1383451	M4	2321	1	0.000368052999631947
SRR1383451	M4	2322	1	0.000368052999631947
SRR1383451	M4	2323	1	0.000368052999631947
SRR1383451	M4	2324	1	0.000368052999631947
SRR1383451	M4	2325	1	0.000368052999631947
SRR1383451	M4	2326	1	0.000368052999631947
SRR1383451	M4	233	1	0.000368052999631947
SRR1383451	M4	2332	1	0.000368052999631947
SRR1383451	M4	2333	1	0.000368052999631947
SRR1383451	M4	2335	1	0.000368052999631947
SRR1383451	M4	2336	1	0.000368052999631947
SRR1383451	M4	2337	1	0.000368052999631947
SRR1383451	M4	2338	1	0.000368052999631947
SRR1383451	M4	2341	1	0.000368052999631947
SRR1383451	M4	2342	1	0.000368052999631947
SRR1383451	M4	2343	1	0.000368052999631947
SRR1383451	M4	2344	1	0.000368052999631947
SRR1383451	M4	2347	1	0.000368052999631947
SRR1383451	M4	2349	1	0.000368052999631947
SRR1383451	M4	235	1	0.000368052999631947
SRR1383451	M4	2351	1	0.000368052999631947
SRR1383451	M4	2352	1	0.000368052999631947
SRR1383451	M4	2353	1	0.000368052999631947
SRR1383451	M4	2354	1	0.000368052999631947
SRR1383451	M4	2355	1	0.000368052999631947
SRR1383451	M4	2359	1	0.000368052999631947
SRR1383451	M4	236	1	0.000368052999631947
SRR1383451	M4	2361	1	0.000368052999631947
SRR1383451	M4	2362	1	0.000368052999631947
SRR1383451	M4	2363	1	0.000368052999631947
SRR1383451	M4	2365	1	0.000368052999631947
SRR1383451	M4	2366	1	0.000368052999631947
SRR1383451	M4	2367	1	0.000368052999631947
SRR1383451	M4	2368	1	0.000368052999631947
SRR1383451	M4	237	1	0.000368052999631947
SRR1383451	M4	2370	1	0.000368052999631947
SRR1383451	M4	2371	1	0.000368052999631947
SRR1383451	M4	2372	1	0.000368052999631947
SRR1383451	M4	2373	1	0.000368052999631947
SRR1383451	M4	2375	1	0.000368052999631947
SRR1383451	M4	2376	1	0.000368052999631947
SRR1383451	M4	2377	1	0.000368052999631947
SRR1383451	M4	2378	1	0.000368052999631947
SRR1383451	M4	2379	1	0.000368052999631947
SRR1383451	M4	2380	1	0.000368052999631947
SRR1383451	M4	2381	1	0.000368052999631947
SRR1383451	M4	2384	1	0.000368052999631947
SRR1383451	M4	2385	1	0.000368052999631947
SRR1383451	M4	2386	1	0.000368052999631947
SRR1383451	M4	2389	1	0.000368052999631947
SRR1383451	M4	239	1	0.000368052999631947
SRR1383451	M4	2390	1	0.000368052999631947
SRR1383451	M4	2392	1	0.000368052999631947
SRR1383451	M4	2393	1	0.000368052999631947
SRR1383451	M4	2394	1	0.000368052999631947
SRR1383451	M4	2395	1	0.000368052999631947
SRR1383451	M4	2396	1	0.000368052999631947
SRR1383451	M4	240	1	0.000368052999631947
SRR1383451	M4	2400	1	0.000368052999631947
SRR1383451	M4	2401	1	0.000368052999631947
SRR1383451	M4	2402	1	0.000368052999631947
SRR1383451	M4	2403	1	0.000368052999631947
SRR1383451	M4	2409	1	0.000368052999631947
SRR1383451	M4	241	1	0.000368052999631947
SRR1383451	M4	2410	1	0.000368052999631947
SRR1383451	M4	2411	1	0.000368052999631947
SRR1383451	M4	2412	1	0.000368052999631947
SRR1383451	M4	2413	1	0.000368052999631947
SRR1383451	M4	2414	1	0.000368052999631947
SRR1383451	M4	2416	1	0.000368052999631947
SRR1383451	M4	2417	1	0.000368052999631947
SRR1383451	M4	242	1	0.000368052999631947
SRR1383451	M4	2421	1	0.000368052999631947
SRR1383451	M4	2422	1	0.000368052999631947
SRR1383451	M4	2423	1	0.000368052999631947
SRR1383451	M4	2424	1	0.000368052999631947
SRR1383451	M4	2425	1	0.000368052999631947
SRR1383451	M4	2426	1	0.000368052999631947
SRR1383451	M4	2427	1	0.000368052999631947
SRR1383451	M4	2429	1	0.000368052999631947
SRR1383451	M4	243	1	0.000368052999631947
SRR1383451	M4	2430	1	0.000368052999631947
SRR1383451	M4	2431	1	0.000368052999631947
SRR1383451	M4	2432	1	0.000368052999631947
SRR1383451	M4	2434	1	0.000368052999631947
SRR1383451	M4	2435	1	0.000368052999631947
SRR1383451	M4	2438	1	0.000368052999631947
SRR1383451	M4	2439	1	0.000368052999631947
SRR1383451	M4	244	1	0.000368052999631947
SRR1383451	M4	2440	1	0.000368052999631947
SRR1383451	M4	2442	1	0.000368052999631947
SRR1383451	M4	2444	1	0.000368052999631947
SRR1383451	M4	2446	1	0.000368052999631947
SRR1383451	M4	2447	1	0.000368052999631947
SRR1383451	M4	2448	1	0.000368052999631947
SRR1383451	M4	245	1	0.000368052999631947
SRR1383451	M4	2455	1	0.000368052999631947
SRR1383451	M4	2456	1	0.000368052999631947
SRR1383451	M4	2457	1	0.000368052999631947
SRR1383451	M4	2458	1	0.000368052999631947
SRR1383451	M4	2459	1	0.000368052999631947
SRR1383451	M4	2460	1	0.000368052999631947
SRR1383451	M4	2461	1	0.000368052999631947
SRR1383451	M4	2462	1	0.000368052999631947
SRR1383451	M4	2463	1	0.000368052999631947
SRR1383451	M4	2466	1	0.000368052999631947
SRR1383451	M4	2467	1	0.000368052999631947
SRR1383451	M4	2468	1	0.000368052999631947
SRR1383451	M4	2469	1	0.000368052999631947
SRR1383451	M4	247	1	0.000368052999631947
SRR1383451	M4	2470	1	0.000368052999631947
SRR1383451	M4	2472	1	0.000368052999631947
SRR1383451	M4	2473	1	0.000368052999631947
SRR1383451	M4	2475	1	0.000368052999631947
SRR1383451	M4	2476	1	0.000368052999631947
SRR1383451	M4	2477	1	0.000368052999631947
SRR1383451	M4	2479	1	0.000368052999631947
SRR1383451	M4	248	1	0.000368052999631947
SRR1383451	M4	2480	1	0.000368052999631947
SRR1383451	M4	2482	1	0.000368052999631947
SRR1383451	M4	2483	1	0.000368052999631947
SRR1383451	M4	2484	1	0.000368052999631947
SRR1383451	M4	2487	1	0.000368052999631947
SRR1383451	M4	249	1	0.000368052999631947
SRR1383451	M4	2490	1	0.000368052999631947
SRR1383451	M4	2493	1	0.000368052999631947
SRR1383451	M4	2494	1	0.000368052999631947
SRR1383451	M4	2495	1	0.000368052999631947
SRR1383451	M4	2496	1	0.000368052999631947
SRR1383451	M4	2497	1	0.000368052999631947
SRR1383451	M4	2498	1	0.000368052999631947
SRR1383451	M4	2499	1	0.000368052999631947
SRR1383451	M4	250	1	0.000368052999631947
SRR1383451	M4	2500	1	0.000368052999631947
SRR1383451	M4	2502	1	0.000368052999631947
SRR1383451	M4	2503	1	0.000368052999631947
SRR1383451	M4	2505	1	0.000368052999631947
SRR1383451	M4	2506	1	0.000368052999631947
SRR1383451	M4	2508	1	0.000368052999631947
SRR1383451	M4	2509	1	0.000368052999631947
SRR1383451	M4	251	1	0.000368052999631947
SRR1383451	M4	2511	1	0.000368052999631947
SRR1383451	M4	2515	1	0.000368052999631947
SRR1383451	M4	2516	1	0.000368052999631947
SRR1383451	M4	2517	1	0.000368052999631947
SRR1383451	M4	2518	1	0.000368052999631947
SRR1383451	M4	2519	1	0.000368052999631947
SRR1383451	M4	252	1	0.000368052999631947
SRR1383451	M4	2520	1	0.000368052999631947
SRR1383451	M4	2521	1	0.000368052999631947
SRR1383451	M4	2522	1	0.000368052999631947
SRR1383451	M4	2524	1	0.000368052999631947
SRR1383451	M4	2525	1	0.000368052999631947
SRR1383451	M4	2526	1	0.000368052999631947
SRR1383451	M4	2527	1	0.000368052999631947
SRR1383451	M4	2528	1	0.000368052999631947
SRR1383451	M4	2529	1	0.000368052999631947
SRR1383451	M4	2530	1	0.000368052999631947
SRR1383451	M4	2531	1	0.000368052999631947
SRR1383451	M4	2532	1	0.000368052999631947
SRR1383451	M4	2534	1	0.000368052999631947
SRR1383451	M4	2535	1	0.000368052999631947
SRR1383451	M4	2536	1	0.000368052999631947
SRR1383451	M4	2537	1	0.000368052999631947
SRR1383451	M4	2538	1	0.000368052999631947
SRR1383451	M4	2539	1	0.000368052999631947
SRR1383451	M4	2541	1	0.000368052999631947
SRR1383451	M4	2542	1	0.000368052999631947
SRR1383451	M4	255	1	0.000368052999631947
SRR1383451	M4	256	1	0.000368052999631947
SRR1383451	M4	257	1	0.000368052999631947
SRR1383451	M4	258	1	0.000368052999631947
SRR1383451	M4	259	1	0.000368052999631947
SRR1383451	M4	260	1	0.000368052999631947
SRR1383451	M4	263	1	0.000368052999631947
SRR1383451	M4	264	1	0.000368052999631947
SRR1383451	M4	265	1	0.000368052999631947
SRR1383451	M4	266	1	0.000368052999631947
SRR1383451	M4	267	1	0.000368052999631947
SRR1383451	M4	268	1	0.000368052999631947
SRR1383451	M4	27	1	0.000368052999631947
SRR1383451	M4	270	1	0.000368052999631947
SRR1383451	M4	271	1	0.000368052999631947
SRR1383451	M4	272	1	0.000368052999631947
SRR1383451	M4	275	1	0.000368052999631947
SRR1383451	M4	276	1	0.000368052999631947
SRR1383451	M4	278	1	0.000368052999631947
SRR1383451	M4	279	1	0.000368052999631947
SRR1383451	M4	28	1	0.000368052999631947
SRR1383451	M4	280	1	0.000368052999631947
SRR1383451	M4	282	1	0.000368052999631947
SRR1383451	M4	284	1	0.000368052999631947
SRR1383451	M4	285	1	0.000368052999631947
SRR1383451	M4	286	1	0.000368052999631947
SRR1383451	M4	287	1	0.000368052999631947
SRR1383451	M4	288	1	0.000368052999631947
SRR1383451	M4	29	1	0.000368052999631947
SRR1383451	M4	290	1	0.000368052999631947
SRR1383451	M4	292	1	0.000368052999631947
SRR1383451	M4	293	1	0.000368052999631947
SRR1383451	M4	294	1	0.000368052999631947
SRR1383451	M4	295	1	0.000368052999631947
SRR1383451	M4	298	1	0.000368052999631947
SRR1383451	M4	299	1	0.000368052999631947
SRR1383451	M4	3	1	0.000368052999631947
SRR1383451	M4	30	1	0.000368052999631947
SRR1383451	M4	300	1	0.000368052999631947
SRR1383451	M4	301	1	0.000368052999631947
SRR1383451	M4	302	1	0.000368052999631947
SRR1383451	M4	303	1	0.000368052999631947
SRR1383451	M4	305	1	0.000368052999631947
SRR1383451	M4	306	1	0.000368052999631947
SRR1383451	M4	307	1	0.000368052999631947
SRR1383451	M4	308	1	0.000368052999631947
SRR1383451	M4	309	1	0.000368052999631947
SRR1383451	M4	31	1	0.000368052999631947
SRR1383451	M4	310	1	0.000368052999631947
SRR1383451	M4	311	1	0.000368052999631947
SRR1383451	M4	312	1	0.000368052999631947
SRR1383451	M4	313	1	0.000368052999631947
SRR1383451	M4	315	1	0.000368052999631947
SRR1383451	M4	317	1	0.000368052999631947
SRR1383451	M4	32	1	0.000368052999631947
SRR1383451	M4	323	1	0.000368052999631947
SRR1383451	M4	324	1	0.000368052999631947
SRR1383451	M4	325	1	0.000368052999631947
SRR1383451	M4	326	1	0.000368052999631947
SRR1383451	M4	327	1	0.000368052999631947
SRR1383451	M4	328	1	0.000368052999631947
SRR1383451	M4	329	1	0.000368052999631947
SRR1383451	M4	330	1	0.000368052999631947
SRR1383451	M4	333	1	0.000368052999631947
SRR1383451	M4	334	1	0.000368052999631947
SRR1383451	M4	335	1	0.000368052999631947
SRR1383451	M4	336	1	0.000368052999631947
SRR1383451	M4	337	1	0.000368052999631947
SRR1383451	M4	338	1	0.000368052999631947
SRR1383451	M4	339	1	0.000368052999631947
SRR1383451	M4	340	1	0.000368052999631947
SRR1383451	M4	341	1	0.000368052999631947
SRR1383451	M4	342	1	0.000368052999631947
SRR1383451	M4	344	1	0.000368052999631947
SRR1383451	M4	346	1	0.000368052999631947
SRR1383451	M4	347	1	0.000368052999631947
SRR1383451	M4	348	1	0.000368052999631947
SRR1383451	M4	349	1	0.000368052999631947
SRR1383451	M4	35	1	0.000368052999631947
SRR1383451	M4	350	1	0.000368052999631947
SRR1383451	M4	351	1	0.000368052999631947
SRR1383451	M4	352	1	0.000368052999631947
SRR1383451	M4	353	1	0.000368052999631947
SRR1383451	M4	354	1	0.000368052999631947
SRR1383451	M4	356	1	0.000368052999631947
SRR1383451	M4	357	1	0.000368052999631947
SRR1383451	M4	358	1	0.000368052999631947
SRR1383451	M4	359	1	0.000368052999631947
SRR1383451	M4	360	1	0.000368052999631947
SRR1383451	M4	361	1	0.000368052999631947
SRR1383451	M4	362	1	0.000368052999631947
SRR1383451	M4	363	1	0.000368052999631947
SRR1383451	M4	364	1	0.000368052999631947
SRR1383451	M4	365	1	0.000368052999631947
SRR1383451	M4	366	1	0.000368052999631947
SRR1383451	M4	367	1	0.000368052999631947
SRR1383451	M4	37	1	0.000368052999631947
SRR1383451	M4	372	1	0.000368052999631947
SRR1383451	M4	373	1	0.000368052999631947
SRR1383451	M4	375	1	0.000368052999631947
SRR1383451	M4	376	1	0.000368052999631947
SRR1383451	M4	377	1	0.000368052999631947
SRR1383451	M4	378	1	0.000368052999631947
SRR1383451	M4	379	1	0.000368052999631947
SRR1383451	M4	38	1	0.000368052999631947
SRR1383451	M4	380	1	0.000368052999631947
SRR1383451	M4	381	1	0.000368052999631947
SRR1383451	M4	383	1	0.000368052999631947
SRR1383451	M4	388	1	0.000368052999631947
SRR1383451	M4	389	1	0.000368052999631947
SRR1383451	M4	390	1	0.000368052999631947
SRR1383451	M4	392	1	0.000368052999631947
SRR1383451	M4	393	1	0.000368052999631947
SRR1383451	M4	394	1	0.000368052999631947
SRR1383451	M4	395	1	0.000368052999631947
SRR1383451	M4	398	1	0.000368052999631947
SRR1383451	M4	399	1	0.000368052999631947
SRR1383451	M4	40	1	0.000368052999631947
SRR1383451	M4	400	1	0.000368052999631947
